dataset,source_file,object_id,quarter,time,flux,flux_err,quality,flux_norm,is_anomaly
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.06016701326007,544162.3125,20.677719116210938,0.0,-0.35212731752176,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.06016701326007,544162.3125,20.677719116210938,0.0,-0.35212731752176,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.08060115202534,544104.6875,20.668493270874023,0.0,-0.356022071171371,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.08060115202534,544104.6875,20.668493270874023,0.0,-0.356022071171371,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.10103529068147,544148.0,20.67313003540039,0.0,-0.3530946695670538,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.10103529068147,544148.0,20.67313003540039,0.0,-0.3530946695670538,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.12146952933836,544145.125,20.670976638793945,0.0,-0.3532889848250605,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.12146952933836,544145.125,20.670976638793945,0.0,-0.3532889848250605,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.14190356775362,544161.75,20.678987503051758,0.0,-0.3521653357244135,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.14190356775362,544161.75,20.678987503051758,0.0,-0.3521653357244135,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.1623377061769,544176.8125,20.684162139892578,0.0,-0.3511472927422484,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.1623377061769,544176.8125,20.684162139892578,0.0,-0.3511472927422484,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.18277174448303,544162.5,20.676725387573242,0.0,-0.3521146447875422,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.18277174448303,544162.5,20.676725387573242,0.0,-0.3521146447875422,False
small,kplr011904151-2009166043257_llc.fits,11904151,1,145.203205982667,544221.8125,20.674814224243164,0.0,-0.3481058365299708,False
